Entity,Code,Year,Fixed telephone subscriptions (per 100 people),"GDP per capita, PPP (constant 2017 international $)","Total population (Gapminder, HYDE & UN)",Continent
South America,,1949,,,110949438,
South America,,1950,,,113765191,
South America,,1951,,,116853652,
South America,,1952,,,120043211,
South America,,1953,,,123321741,
South America,,1954,,,126681749,
South America,,1955,,,130120237,
South America,,1956,,,133638910,
South America,,1957,,,137244217,
South America,,1958,,,140946127,
South America,,1959,,,144756676,
South America,,1960,,,148685683,
South America,,1961,,,152735905,
South America,,1962,,,156898854,
South America,,1963,,,161152903,
South America,,1964,,,165468541,
South America,,1965,,,169823171,
South America,,1966,,,174212386,
South America,,1967,,,178638478,
South America,,1968,,,183094374,
South America,,1969,,,187573592,
South America,,1970,,,192073924,
South America,,1971,,,196589338,
South America,,1972,,,201125759,
South America,,1973,,,205707782,
South America,,1974,,,210369125,
South America,,1975,,,215134418,
South America,,1976,,,220007819,
South America,,1977,,,224983262,
South America,,1978,,,230061550,
South America,,1979,,,235240534,
South America,,1980,,,240515266,
South America,,1981,,,245886786,
South America,,1982,,,251346385,
South America,,1983,,,256866410,
South America,,1984,,,262410933,
South America,,1985,,,267951819,
South America,,1986,,,273476294,
South America,,1987,,,278983183,
South America,,1988,,,284470906,
South America,,1989,,,289942198,
South America,,1990,,,295398177,
South America,,1991,,,300829462,
South America,,1992,,,306228628,
South America,,1993,,,311601582,
South America,,1994,,,316958269,
South America,,1995,,,322302316,
South America,,1996,,,327635132,
South America,,1997,,,332943537,
South America,,1998,,,338199117,
South America,,1999,,,343364515,
South America,,2000,,,348411890,
South America,,2001,,,353333490,
South America,,2002,,,358133213,
South America,,2003,,,362809670,
South America,,2004,,,367365342,
South America,,2005,,,371804635,
South America,,2006,,,376122783,
South America,,2007,,,380325055,
South America,,2008,,,384439475,
South America,,2009,,,388503344,
South America,,2010,,,392543695,
South America,,2011,,,396571751,
South America,,2012,,,400581563,
South America,,2013,,,404561948,
South America,,2014,,,408493800,
South America,,2015,,,412362689,
South America,,2016,,,416164871,
South America,,2017,,,419903920,
South America,,2018,,,423581098,
South America,,2019,,,427199425,
South America,,2020,,,430759771,
South America,,2021,,,434260137,
South Asia,,1960,0.083486404,,,
South Asia,,1961,0.083528988,,,
South Asia,,1962,0.083561953,,,
South Asia,,1963,0.083595751,,,
South Asia,,1964,0.083631167,,,
South Asia,,1965,0.132428028,,,
South Asia,,1966,0.132474616,,,
South Asia,,1967,0.132509366,,,
South Asia,,1968,0.132542836,,,
South Asia,,1969,0.132571923,,,
South Asia,,1970,0.17389355,,,
South Asia,,1971,0.173798207,,,
South Asia,,1972,0.173866165,,,
South Asia,,1973,0.173949206,,,
South Asia,,1974,0.174024633,,,
South Asia,,1975,0.225579471,,,
South Asia,,1976,0.242066648,,,
South Asia,,1977,0.252900645,,,
South Asia,,1978,0.267253857,,,
South Asia,,1979,0.281504885,,,
South Asia,,1980,0.293189398,,,
South Asia,,1981,0.307593913,,,
South Asia,,1982,0.320628647,,,
South Asia,,1983,0.340238103,,,
South Asia,,1984,0.363025419,,,
South Asia,,1985,0.386541069,,,
South Asia,,1986,0.417373104,,,
South Asia,,1987,0.445676754,,,
South Asia,,1988,0.477679518,,,
South Asia,,1989,0.520060296,,,
South Asia,,1990,0.561016846,1914.534357,,
South Asia,,1991,0.637412351,1910.460044,,
South Asia,,1992,0.719335307,1976.986904,,
South Asia,,1993,0.83260383,2019.004466,,
South Asia,,1994,0.986439385,2095.499401,,
South Asia,,1995,1.167427627,2193.861333,,
South Asia,,1996,1.371175182,2295.83075,,
South Asia,,1997,1.61894382,2334.911944,,
South Asia,,1998,1.901028937,2416.349932,,
South Asia,,1999,2.256563894,2552.061634,,
South Asia,,2000,2.666010995,2607.035311,,
South Asia,,2001,3.073928096,2673.924962,,
South Asia,,2002,3.256070112,2720.688002,,
South Asia,,2003,3.282020804,2867.970761,,
South Asia,,2004,3.60796812,3031.556986,,
South Asia,,2005,3.902222483,3206.721212,,
South Asia,,2006,3.276039632,3396.210347,,
South Asia,,2007,3.163680123,3586.036149,,
South Asia,,2008,3.067660708,3646.368341,,
South Asia,,2009,3.017416334,3845.068135,,
South Asia,,2010,2.864384208,4076.367958,,
South Asia,,2011,2.651390299,4225.204129,,
South Asia,,2012,2.505295976,4397.798925,,
South Asia,,2013,2.354669034,4602.915619,,
South Asia,,2014,2.116613627,4859.310249,,
South Asia,,2015,1.955589297,5153.892746,,
South Asia,,2016,1.793842256,5482.173064,,
South Asia,,2017,1.701887988,5773.980787,,
South Asia,,2018,1.629439132,6072.748645,,
South Asia,,2019,1.515504028,6243.088906,,
South Asia,,2020,,5781.740107,,
South Asia (IDA & IBRD),,1960,0.083486404,,,
South Asia (IDA & IBRD),,1961,0.083528988,,,
South Asia (IDA & IBRD),,1962,0.083561953,,,
South Asia (IDA & IBRD),,1963,0.083595751,,,
South Asia (IDA & IBRD),,1964,0.083631167,,,
South Asia (IDA & IBRD),,1965,0.132428028,,,
South Asia (IDA & IBRD),,1966,0.132474616,,,
South Asia (IDA & IBRD),,1967,0.132509366,,,
South Asia (IDA & IBRD),,1968,0.132542836,,,
South Asia (IDA & IBRD),,1969,0.132571923,,,
South Asia (IDA & IBRD),,1970,0.17389355,,,
South Asia (IDA & IBRD),,1971,0.173798207,,,
South Asia (IDA & IBRD),,1972,0.173866165,,,
South Asia (IDA & IBRD),,1973,0.173949206,,,
South Asia (IDA & IBRD),,1974,0.174024633,,,
South Asia (IDA & IBRD),,1975,0.225579471,,,
South Asia (IDA & IBRD),,1976,0.242066648,,,
South Asia (IDA & IBRD),,1977,0.252900645,,,
South Asia (IDA & IBRD),,1978,0.267253857,,,
South Asia (IDA & IBRD),,1979,0.281504885,,,
South Asia (IDA & IBRD),,1980,0.293189398,,,
South Asia (IDA & IBRD),,1981,0.307593913,,,
South Asia (IDA & IBRD),,1982,0.320628647,,,
South Asia (IDA & IBRD),,1983,0.340238103,,,
South Asia (IDA & IBRD),,1984,0.363025419,,,
South Asia (IDA & IBRD),,1985,0.386541069,,,
South Asia (IDA & IBRD),,1986,0.417373104,,,
South Asia (IDA & IBRD),,1987,0.445676754,,,
South Asia (IDA & IBRD),,1988,0.477679518,,,
South Asia (IDA & IBRD),,1989,0.520060296,,,
South Asia (IDA & IBRD),,1990,0.561016846,1914.534357,,
South Asia (IDA & IBRD),,1991,0.637412351,1910.460044,,
South Asia (IDA & IBRD),,1992,0.719335307,1976.986904,,
South Asia (IDA & IBRD),,1993,0.83260383,2019.004466,,
South Asia (IDA & IBRD),,1994,0.986439385,2095.499401,,
South Asia (IDA & IBRD),,1995,1.167427627,2193.861333,,
South Asia (IDA & IBRD),,1996,1.371175182,2295.83075,,
South Asia (IDA & IBRD),,1997,1.61894382,2334.911944,,
South Asia (IDA & IBRD),,1998,1.901028937,2416.349932,,
South Asia (IDA & IBRD),,1999,2.256563894,2552.061634,,
South Asia (IDA & IBRD),,2000,2.666010995,2607.035311,,
South Asia (IDA & IBRD),,2001,3.073928096,2673.924962,,
South Asia (IDA & IBRD),,2002,3.256070112,2720.688002,,
South Asia (IDA & IBRD),,2003,3.282020804,2867.970761,,
South Asia (IDA & IBRD),,2004,3.60796812,3031.556986,,
South Asia (IDA & IBRD),,2005,3.902222483,3206.721212,,
South Asia (IDA & IBRD),,2006,3.276039632,3396.210347,,
South Asia (IDA & IBRD),,2007,3.163680123,3586.036149,,
South Asia (IDA & IBRD),,2008,3.067660708,3646.368341,,
South Asia (IDA & IBRD),,2009,3.017416334,3845.068135,,
South Asia (IDA & IBRD),,2010,2.864384208,4076.367958,,
South Asia (IDA & IBRD),,2011,2.651390299,4225.204129,,
South Asia (IDA & IBRD),,2012,2.505295976,4397.798925,,
South Asia (IDA & IBRD),,2013,2.354669034,4602.915619,,
South Asia (IDA & IBRD),,2014,2.116613627,4859.310249,,
South Asia (IDA & IBRD),,2015,1.955589297,5153.892746,,
South Asia (IDA & IBRD),,2016,1.793842256,5482.173064,,
South Asia (IDA & IBRD),,2017,1.701887988,5773.980787,,
South Asia (IDA & IBRD),,2018,1.629439132,6072.748645,,
South Asia (IDA & IBRD),,2019,1.515504028,6243.088906,,
South Asia (IDA & IBRD),,2020,,5781.740107,,
South Georgia and the South Sandwich Islands,SGS,2015,,,,South America
South Korea,KOR,1900,,,9368981,
South Korea,KOR,1901,,,9371336,
South Korea,KOR,1902,,,9376517,
South Korea,KOR,1903,,,9384522,
South Korea,KOR,1904,,,9392521,
South Korea,KOR,1905,,,9400514,
South Korea,KOR,1906,,,9408502,
South Korea,KOR,1907,,,9416484,
South Korea,KOR,1908,,,9424460,
South Korea,KOR,1909,,,9458421,
South Korea,KOR,1910,,,9518738,
South Korea,KOR,1911,,,9605786,
South Korea,KOR,1912,,,9719947,
South Korea,KOR,1913,,,9861608,
South Korea,KOR,1914,,,10005320,
South Korea,KOR,1915,,,10151112,
South Korea,KOR,1916,,,10299015,
South Korea,KOR,1917,,,10449058,
South Korea,KOR,1918,,,10613659,
South Korea,KOR,1919,,,10782444,
South Korea,KOR,1920,,,10955505,
South Korea,KOR,1921,,,11132936,
South Korea,KOR,1922,,,11314833,
South Korea,KOR,1923,,,11501294,
South Korea,KOR,1924,,,11690828,
South Korea,KOR,1925,,,11883485,
South Korea,KOR,1926,,,12079317,
South Korea,KOR,1927,,,12278377,
South Korea,KOR,1928,,,12480716,
South Korea,KOR,1929,,,12674274,
South Korea,KOR,1930,,,12858761,
South Korea,KOR,1931,,,13033884,
South Korea,KOR,1932,,,13199344,
South Korea,KOR,1933,,,13354832,
South Korea,KOR,1934,,,13512151,
South Korea,KOR,1935,,,13671324,
South Korea,KOR,1936,,,13832372,
South Korea,KOR,1937,,,13995317,
South Korea,KOR,1938,,,14160182,
South Korea,KOR,1939,,,14377584,
South Korea,KOR,1940,,,14649622,
South Korea,KOR,1941,,,14978462,
South Korea,KOR,1942,,,15366340,
South Korea,KOR,1943,,,15815563,
South Korea,KOR,1944,,,16277919,
South Korea,KOR,1945,,,16753792,
South Korea,KOR,1946,,,17243577,
South Korea,KOR,1947,,,17747680,
South Korea,KOR,1948,,,18266520,
South Korea,KOR,1949,,,18754984,
South Korea,KOR,1950,,,19211387,
South Korea,KOR,1951,,,19452640,
South Korea,KOR,1952,,,19817775,
South Korea,KOR,1953,,,20293200,
South Korea,KOR,1954,,,20864104,
South Korea,KOR,1955,,,21514564,
South Korea,KOR,1956,,,22227339,
South Korea,KOR,1957,,,22984010,
South Korea,KOR,1958,,,23765501,
South Korea,KOR,1959,,,24552846,
South Korea,KOR,1960,,,25329521,
South Korea,KOR,1961,,,26084025,
South Korea,KOR,1962,,,26812084,
South Korea,KOR,1963,,,27517540,
South Korea,KOR,1964,,,28209737,
South Korea,KOR,1965,0.763560268,,28895557,
South Korea,KOR,1966,0.76356,,29572554,
South Korea,KOR,1967,0.76356,,30236691,
South Korea,KOR,1968,0.76356,,30891968,
South Korea,KOR,1969,0.76356,,31543831,
South Korea,KOR,1970,1.494632153,,32195679,
South Korea,KOR,1971,1.49463,,32850725,
South Korea,KOR,1972,1.49463,,33506521,
South Korea,KOR,1973,1.49463,,34154091,
South Korea,KOR,1974,1.49463,,34780886,
South Korea,KOR,1975,2.990715222,,35378657,
South Korea,KOR,1976,3.535796491,,35942033,
South Korea,KOR,1977,4.214178466,,36475425,
South Korea,KOR,1978,5.08016179,,36992188,
South Korea,KOR,1979,6.111985144,,37511303,
South Korea,KOR,1980,7.108584179,,38045605,
South Korea,KOR,1981,8.453700764,,38602287,
South Korea,KOR,1982,10.41370242,,39175221,
South Korea,KOR,1983,12.10104138,,39747794,
South Korea,KOR,1984,13.88460726,,40296230,
South Korea,KOR,1985,15.97228407,,40804406,
South Korea,KOR,1986,18.22532026,,41265123,
South Korea,KOR,1987,20.69131154,,41686566,
South Korea,KOR,1988,24.48763459,,42086668,
South Korea,KOR,1989,27.75086266,,42491200,
South Korea,KOR,1990,30.93415207,12656.39606,42918416,
South Korea,KOR,1991,33.59816998,13882.42101,43373148,
South Korea,KOR,1992,35.56234372,14590.533,43848223,
South Korea,KOR,1993,37.63628614,15436.38786,44335037,
South Korea,KOR,1994,39.3721224,16698.27616,44820070,
South Korea,KOR,1995,41.06682997,18120.4939,45292521,
South Korea,KOR,1996,42.8426495,19364.94137,45751023,
South Korea,KOR,1997,44.20705067,20367.97364,46196056,
South Korea,KOR,1998,43.08932916,19184.22375,46620698,
South Korea,KOR,1999,54.48885176,21232.60976,47016952,
South Korea,KOR,2000,54.5871978,22963.63854,47379237,
South Korea,KOR,2001,54.02858964,23893.89701,47706226,
South Korea,KOR,2002,53.61517891,25591.39905,47999551,
South Korea,KOR,2003,52.06618932,26260.36841,48260901,
South Korea,KOR,2004,48.59985292,27515.95177,48493434,
South Korea,KOR,2005,49.08547292,28640.70624,48701069,
South Korea,KOR,2006,45.8905013,29990.522,48880449,
South Korea,KOR,2007,46.91904996,31569.9312,49034813,
South Korea,KOR,2008,49.52493832,32275.12525,49182458,
South Korea,KOR,2009,54.49891535,32363.96866,49347450,
South Korea,KOR,2010,57.60986296,34394.49049,49545638,
South Korea,KOR,2011,59.19014962,35388.97691,49786153,
South Korea,KOR,2012,60.12543108,36049.19349,50060639,
South Korea,KOR,2013,60.249568,37021.13416,50345720,
South Korea,KOR,2014,58.25418941,37967.47562,50607904,
South Korea,KOR,2015,56.83003787,38828.741,50823087,Asia
South Korea,KOR,2016,54.98960182,39814.65893,50983446,
South Korea,KOR,2017,52.53732967,40957.41806,51096408,
South Korea,KOR,2018,50.62729196,41948.34601,51171700,
South Korea,KOR,2019,48.27187179,42719.00026,51225321,
South Korea,KOR,2020,,42251.44506,51269183,
South Korea,KOR,2021,,,51305184,
South Ossetia,OWID_SOS,2015,,,,Asia
South Sudan,SSD,1900,,,1857294,
South Sudan,SSD,1901,,,1872634,
South Sudan,SSD,1902,,,1888075,
South Sudan,SSD,1903,,,1903616,
South Sudan,SSD,1904,,,1919257,
South Sudan,SSD,1905,,,1935001,
South Sudan,SSD,1906,,,1950846,
South Sudan,SSD,1907,,,1966795,
South Sudan,SSD,1908,,,1982846,
South Sudan,SSD,1909,,,1999002,
South Sudan,SSD,1910,,,2015262,
South Sudan,SSD,1911,,,2031440,
South Sudan,SSD,1912,,,2047911,
South Sudan,SSD,1913,,,2064487,
South Sudan,SSD,1914,,,2081170,
South Sudan,SSD,1915,,,2097961,
South Sudan,SSD,1916,,,2114861,
South Sudan,SSD,1917,,,2131869,
South Sudan,SSD,1918,,,2141368,
South Sudan,SSD,1919,,,2150909,
South Sudan,SSD,1920,,,2160493,
South Sudan,SSD,1921,,,2170119,
South Sudan,SSD,1922,,,2179789,
South Sudan,SSD,1923,,,2189502,
South Sudan,SSD,1924,,,2199258,
South Sudan,SSD,1925,,,2209056,
South Sudan,SSD,1926,,,2218899,
South Sudan,SSD,1927,,,2228786,
South Sudan,SSD,1928,,,2238717,
South Sudan,SSD,1929,,,2248692,
South Sudan,SSD,1930,,,2258711,
South Sudan,SSD,1931,,,2268776,
South Sudan,SSD,1932,,,2278884,
South Sudan,SSD,1933,,,2289039,
South Sudan,SSD,1934,,,2299238,
South Sudan,SSD,1935,,,2309482,
South Sudan,SSD,1936,,,2319772,
South Sudan,SSD,1937,,,2330109,
South Sudan,SSD,1938,,,2340491,
South Sudan,SSD,1939,,,2350919,
South Sudan,SSD,1940,,,2361395,
South Sudan,SSD,1941,,,2371916,
South Sudan,SSD,1942,,,2382485,
South Sudan,SSD,1943,,,2393101,
South Sudan,SSD,1944,,,2403764,
South Sudan,SSD,1945,,,2414474,
South Sudan,SSD,1946,,,2425232,
South Sudan,SSD,1947,,,2436038,
South Sudan,SSD,1948,,,2446892,
South Sudan,SSD,1949,,,2457795,
South Sudan,SSD,1950,,,2482306,
South Sudan,SSD,1951,,,2501570,
South Sudan,SSD,1952,,,2525204,
South Sudan,SSD,1953,,,2552932,
South Sudan,SSD,1954,,,2584512,
South Sudan,SSD,1955,,,2619718,
South Sudan,SSD,1956,,,2658300,
South Sudan,SSD,1957,,,2700075,
South Sudan,SSD,1958,,,2744848,
South Sudan,SSD,1959,,,2792443,
South Sudan,SSD,1960,,,2842718,
South Sudan,SSD,1961,,,2895609,
South Sudan,SSD,1962,,,2951041,
South Sudan,SSD,1963,,,3009061,
South Sudan,SSD,1964,,,3069735,
South Sudan,SSD,1965,,,3133155,
South Sudan,SSD,1966,,,3199348,
South Sudan,SSD,1967,,,3268392,
South Sudan,SSD,1968,,,3340426,
South Sudan,SSD,1969,,,3415572,
South Sudan,SSD,1970,,,3494011,
South Sudan,SSD,1971,,,3575896,
South Sudan,SSD,1972,,,3661442,
South Sudan,SSD,1973,,,3750780,
South Sudan,SSD,1974,,,3844094,
South Sudan,SSD,1975,,,3941613,
South Sudan,SSD,1976,,,4041792,
South Sudan,SSD,1977,,,4144551,
South Sudan,SSD,1978,,,4253085,
South Sudan,SSD,1979,,,4371711,
South Sudan,SSD,1980,,,4502603,
South Sudan,SSD,1981,,,4646478,
South Sudan,SSD,1982,,,4799435,
South Sudan,SSD,1983,,,4953154,
South Sudan,SSD,1984,,,5096478,
South Sudan,SSD,1985,,,5220748,
South Sudan,SSD,1986,,,5328167,
South Sudan,SSD,1987,,,5419808,
South Sudan,SSD,1988,,,5485288,
South Sudan,SSD,1989,,,5511582,
South Sudan,SSD,1990,,,5492620,
South Sudan,SSD,1991,,,5420179,
South Sudan,SSD,1992,,,5305449,
South Sudan,SSD,1993,,,5185712,
South Sudan,SSD,1994,,,5111371,
South Sudan,SSD,1995,,,5118084,
South Sudan,SSD,1996,,,5221925,
South Sudan,SSD,1997,,,5411653,
South Sudan,SSD,1998,,,5661934,
South Sudan,SSD,1999,,,5933884,
South Sudan,SSD,2000,,,6199396,
South Sudan,SSD,2001,,,6447791,
South Sudan,SSD,2002,,,6688225,
South Sudan,SSD,2003,,,6935665,
South Sudan,SSD,2004,,,7213354,
South Sudan,SSD,2005,,,7535931,
South Sudan,SSD,2006,,,7907407,
South Sudan,SSD,2007,,,8315144,
South Sudan,SSD,2008,,,8736932,
South Sudan,SSD,2009,,,9142258,
South Sudan,SSD,2010,0.025240935,,9508372,
South Sudan,SSD,2011,0.022378877,,9830695,
South Sudan,SSD,2012,0.001483144,,10113648,
South Sudan,SSD,2013,0,,10355030,
South Sudan,SSD,2014,0,,10554882,
South Sudan,SSD,2015,0,,10715657,Africa
South Sudan,SSD,2016,0,,10832520,
South Sudan,SSD,2017,0,,10910774,
South Sudan,SSD,2018,0,,10975924,
South Sudan,SSD,2019,,,11062114,
South Sudan,SSD,2020,,,11193729,
South Sudan,SSD,2021,,,11381377,
Spain,ESP,1900,,,18592431,
Spain,ESP,1901,,,18701086,
Spain,ESP,1902,,,18818885,
Spain,ESP,1903,,,18945926,
Spain,ESP,1904,,,19073825,
Spain,ESP,1905,,,19202587,
Spain,ESP,1906,,,19332219,
Spain,ESP,1907,,,19462726,
Spain,ESP,1908,,,19594113,
Spain,ESP,1909,,,19726239,
Spain,ESP,1910,,,19859107,
Spain,ESP,1911,,,19992721,
Spain,ESP,1912,,,20127085,
Spain,ESP,1913,,,20262202,
Spain,ESP,1914,,,20398227,
Spain,ESP,1915,,,20535166,
Spain,ESP,1916,,,20673023,
Spain,ESP,1917,,,20811806,
Spain,ESP,1918,,,20951509,
Spain,ESP,1919,,,21105957,
Spain,ESP,1920,,,21275387,
Spain,ESP,1921,,,21460038,
Spain,ESP,1922,,,21660152,
Spain,ESP,1923,,,21875976,
Spain,ESP,1924,,,22093950,
Spain,ESP,1925,,,22314097,
Spain,ESP,1926,,,22536436,
Spain,ESP,1927,,,22760991,
Spain,ESP,1928,,,22987784,
Spain,ESP,1929,,,23214422,
Spain,ESP,1930,,,23440882,
Spain,ESP,1931,,,23667138,
Spain,ESP,1932,,,23893166,
Spain,ESP,1933,,,24118939,
Spain,ESP,1934,,,24346846,
Spain,ESP,1935,,,24576906,
Spain,ESP,1936,,,24809141,
Spain,ESP,1937,,,25043569,
Spain,ESP,1938,,,25280213,
Spain,ESP,1939,,,25514776,
Spain,ESP,1940,,,25747201,
Spain,ESP,1941,,,25977430,
Spain,ESP,1942,,,26205406,
Spain,ESP,1943,,,26431068,
Spain,ESP,1944,,,26658673,
Spain,ESP,1945,,,26888238,
Spain,ESP,1946,,,27119781,
Spain,ESP,1947,,,27353317,
Spain,ESP,1948,,,27588864,
Spain,ESP,1949,,,27827656,
Spain,ESP,1950,,,28069734,
Spain,ESP,1951,,,28219620,
Spain,ESP,1952,,,28399033,
Spain,ESP,1953,,,28600360,
Spain,ESP,1954,,,28818012,
Spain,ESP,1955,,,29048392,
Spain,ESP,1956,,,29290079,
Spain,ESP,1957,,,29543626,
Spain,ESP,1958,,,29811311,
Spain,ESP,1959,,,30096577,
Spain,ESP,1960,4.285022,,30402413,
Spain,ESP,1961,4.28502,,30729650,
Spain,ESP,1962,4.28502,,31075475,
Spain,ESP,1963,4.28502,,31432768,
Spain,ESP,1964,4.28502,,31791938,
Spain,ESP,1965,5.52163715,,32146255,
Spain,ESP,1966,5.52164,,32491643,
Spain,ESP,1967,5.52164,,32830180,
Spain,ESP,1968,5.52164,,33168777,
Spain,ESP,1969,5.52164,,33517677,
Spain,ESP,1970,8.396355433,,33883749,
Spain,ESP,1971,8.39636,,34267463,
Spain,ESP,1972,8.39636,,34664234,
Spain,ESP,1973,8.39636,,35069433,
Spain,ESP,1974,8.39636,,35476435,
Spain,ESP,1975,13.09393415,,35879210,
Spain,ESP,1976,14.10820903,,36276748,
Spain,ESP,1977,15.48813944,,36666770,
Spain,ESP,1978,16.69798563,,37040401,
Spain,ESP,1979,17.9154092,,37386810,
Spain,ESP,1980,19.17545338,,37698200,
Spain,ESP,1981,20.15749933,,37971968,
Spain,ESP,1982,20.98339288,,38209686,
Spain,ESP,1983,22.00721172,,38413300,
Spain,ESP,1984,23.0175816,,38586704,
Spain,ESP,1985,24.11444184,,38733866,
Spain,ESP,1986,25.18374044,,38855631,
Spain,ESP,1987,26.27785952,,38954490,
Spain,ESP,1988,28.10451487,,39038686,
Spain,ESP,1989,30.15744623,,39118555,
Spain,ESP,1990,32.14741908,27543.91924,39202524,
Spain,ESP,1991,33.75234144,28173.38724,39299081,
Spain,ESP,1992,34.99582869,28296.25568,39410852,
Spain,ESP,1993,36.0539514,27859.54304,39533726,
Spain,ESP,1994,37.02819075,28388.01265,39660079,
Spain,ESP,1995,37.94007598,29042.34414,39787413,
Spain,ESP,1996,38.61986227,29691.0968,39908962,
Spain,ESP,1997,39.60117889,30661.65483,40035286,
Spain,ESP,1998,40.5173456,31876.43959,40201561,
Spain,ESP,1999,40.73820767,33173.1172,40454472,
Spain,ESP,2000,41.89614958,34757.61502,40824745,
Spain,ESP,2001,42.4279843,35874.75293,41319431,
Spain,ESP,2002,42.08234647,36337.5552,41919593,
Spain,ESP,2003,41.69164977,36750.44185,42596455,
